Access Of Foreign Data (AOFD);Coupling Between Objects (CBO);Cyclomatic Complexity (CC);Changing Classes (ChC);Changing Methods (CM);Depth Of Inheritance Hierarchy (DIT);Lines Of Code (LOC);Number of Accessor Methods (NAM);Number Of Child Classes (NOCC);Number Of Public Attributes (NOPA);Response For Class (RFC);Tight Class Cohesion (TCC);Weighted Chancging Methods (WCM);Weight Of a Class (WOC);Lack of Cohesion (LCOM);Refused Bequest Smell;Feature Envy Smell;Long Method Smell;Large Class Smell;Data Class Smell;Shotgun Surgery Smell
0.0;0;1;8;0;0;10;0;1;8;0;12;0;100;0;none;none;none;none;none;none
0.0;0;1;2;0;0;4;0;1;2;0;6;0;100;0;none;none;none;none;none;none
0.0;0;1;6;0;0;8;0;1;6;0;10;0;100;0;none;none;none;none;none;none
0.0;0;1;4;0;0;6;0;1;4;0;8;0;100;0;none;none;none;none;none;none
0.0;0;_;0;0;0;2;0;1;0;0;4;0;0;0;none;none;none;none;none;none
0.0;0;1;2;0;0;4;0;1;2;0;6;0;100;0;none;none;none;none;none;none
0.0;0;1;2;0;0;4;0;1;2;0;6;0;100;0;none;none;none;none;none;none
0.0;1;1;10;0;6;36;0;1;10;0;232;0;100;100;none;none;none;none;none;none
0.0;1;1;8;0;6;30;0;1;8;0;226;0;100;100;none;none;none;none;none;none
0.0;1;1;8;0;6;30;0;1;8;0;226;0;100;100;none;none;none;none;none;none
0.0;1;1;6;0;6;24;0;1;6;0;222;0;100;100;none;none;none;none;none;none
0.0;1;1;6;0;6;24;0;1;6;0;222;0;100;100;none;none;none;none;none;none
0.0;1;1;6;0;6;24;0;1;6;0;222;0;100;100;none;none;none;none;none;none
0.0;1;1;18;0;6;60;0;1;18;0;246;0;100;100;none;none;none;none;none;none
0.0;3;1;1;0;3;9;0;1;2;0;37;0;200;50;none;none;none;none;none;none
0.0;1;1;14;0;6;48;0;1;14;0;238;0;100;100;none;none;none;none;none;none
1.0;9;3;1;0;6;72;0;1;2;0;293;4;200;66;none;none;none;none;none;none
0.0;2;2;6;0;5;45;0;1;10;0;216;1;167;100;none;none;none;none;none;none
0.0;1;1;6;0;6;24;0;1;6;0;222;0;100;100;none;none;none;none;none;none
0.0;1;1;8;0;6;30;0;1;8;0;226;0;100;100;none;none;none;none;none;none
0.0;1;1;12;0;6;42;0;1;12;0;234;0;100;100;none;none;none;none;none;none
0.0;1;1;4;0;6;18;0;1;4;0;218;0;100;100;none;none;none;none;none;none
0.0;1;1;6;0;6;24;0;1;6;0;222;0;100;100;none;none;none;none;none;none
0.0;1;1;22;0;6;72;0;1;22;0;254;0;100;100;none;none;none;none;none;none
0.0;1;1;24;0;6;78;0;1;24;0;258;0;100;100;none;none;none;none;none;none
0.0;1;1;14;0;6;48;0;1;14;0;238;0;100;100;none;none;none;none;none;none
0.0;1;1;4;0;6;18;0;1;4;0;218;0;100;100;none;none;none;none;none;none
0.0;1;1;6;0;6;24;0;1;6;0;222;0;100;100;none;none;none;none;none;none
0.0;1;1;8;0;6;30;0;1;8;0;226;0;100;100;none;none;none;none;none;none
0.0;1;1;12;0;6;42;0;1;12;0;234;0;100;100;none;none;none;none;none;none
0.0;1;1;10;0;6;36;0;1;10;0;230;0;100;100;none;none;none;none;none;none
0.0;1;1;8;0;6;30;0;1;8;0;226;0;100;100;none;none;none;none;none;none
0.0;1;1;4;0;6;18;0;1;4;0;218;0;100;100;none;none;none;none;none;none
0.0;1;1;4;0;6;18;0;1;4;0;218;0;100;100;none;none;none;none;none;none
0.0;1;1;20;0;6;66;0;1;20;0;250;0;100;100;none;none;none;none;none;none
0.0;1;1;8;0;6;30;0;1;8;0;226;0;100;100;none;none;none;none;none;none
0.0;1;1;6;0;6;24;0;1;6;0;222;0;100;100;none;none;none;none;none;none
0.0;1;1;6;0;6;24;0;1;6;0;222;0;100;100;none;none;none;none;none;none
0.0;1;1;12;0;6;42;0;1;12;0;234;0;100;100;none;none;none;none;none;none
0.0;1;1;6;0;6;24;0;1;6;0;222;0;100;100;none;none;none;none;none;none
0.0;1;1;10;0;6;36;0;1;10;0;230;0;100;100;none;none;none;none;none;none
0.0;1;1;8;0;6;30;0;1;8;0;226;0;100;100;none;none;none;none;none;none
0.0;1;1;4;0;6;18;0;1;4;0;218;0;100;100;none;none;none;none;none;none
0.0;1;1;6;0;6;24;0;1;6;0;222;0;100;100;none;none;none;none;none;none
0.0;1;1;6;0;6;24;0;1;6;0;222;0;100;100;none;none;none;none;none;none
2.0;7;1;4;0;3;17;0;1;4;0;50;1;100;75;Refused Bequest;none;none;none;none;none
2.0;12;1;38;1;1;165;3;1;38;0;86;1;92;91;none;none;none;none;none;none
7.0;13;19;32;10;2;561;0;1;44;0;212;5;138;90;none;none;none;Large Class;none;Shotgun Surgery
5.0;5;13;7;0;3;163;0;1;9;0;211;3;129;84;none;none;none;none;none;none
7.0;11;11;5;1;2;357;0;1;15;0;99;5;300;100;none;none;none;Large Class;none;none
1.0;1;1;2;0;5;14;0;1;2;0;181;0;100;100;Refused Bequest;none;none;none;none;none
3.0;4;6;11;3;3;159;0;1;15;0;172;3;136;78;none;Feature Envy;none;none;none;none
1.0;1;2;4;8;2;32;0;1;6;0;140;0;150;79;none;Feature Envy;none;none;none;none
1.0;1;1;2;0;4;14;0;1;2;0;165;0;100;100;none;none;none;none;none;none
6.0;25;13;9;4;1;423;0;3;17;0;69;8;189;89;none;none;none;Large Class;none;none
0.0;1;1;0;0;1;6;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;1;1;0;0;1;6;0;1;0;0;11;0;0;0;none;none;none;none;none;none
9.0;61;25;73;19;4;1308;6;1;125;0;435;26;163;97;none;none;none;none;none;Shotgun Surgery
7.0;31;54;20;1;2;706;2;1;28;0;116;5;130;93;none;none;none;Large Class;none;Shotgun Surgery
1.0;3;1;13;7;1;43;4;1;8;6;31;0;31;81;none;none;Long Methodt;none;none;none
0.0;3;3;2;5;2;31;0;1;3;0;45;0;150;66;none;none;none;none;none;none
0.0;3;2;2;0;1;22;0;1;2;0;19;0;100;0;none;none;none;none;none;none
0.0;7;9;2;1;1;66;0;1;3;0;26;2;150;0;none;none;none;none;none;none
0.0;2;1;16;0;1;92;8;1;16;0;43;0;50;79;none;none;none;none;none;none
0.0;1;1;12;3;1;54;6;1;6;6;23;0;0;63;none;none;Long Methodt;none;none;none
0.0;4;8;6;35;1;78;0;1;4;0;25;1;67;65;none;Feature Envy;none;none;none;none
17.0;65;60;25;1;1;1202;0;2;31;0;222;31;124;92;none;none;none;none;none;Shotgun Surgery
2.0;14;3;29;1;1;162;0;1;30;0;98;8;103;84;none;none;none;none;none;none
0.0;2;1;8;0;1;31;4;1;8;0;27;0;50;77;none;none;none;none;none;none
0.0;2;2;4;0;1;28;0;1;4;0;24;0;100;0;none;none;none;none;none;none
0.0;6;4;2;0;2;34;0;1;2;0;25;3;100;0;none;none;none;none;none;none
2.0;4;15;2;0;1;114;0;1;3;0;31;1;150;56;none;none;none;none;none;none
2.0;2;1;1;0;3;31;1;1;3;0;195;1;200;50;none;none;none;none;none;none
3.0;2;2;1;0;4;39;1;1;3;0;206;1;200;50;none;none;none;none;none;none
1.0;2;1;1;0;6;20;1;1;2;0;185;1;100;50;none;none;none;none;none;none
1.0;2;1;1;0;5;20;1;1;2;0;169;1;100;50;none;none;none;none;none;none
0.0;0;1;1;1;3;7;0;1;1;0;40;0;100;0;Refused Bequest;none;none;none;none;none
10.0;24;14;57;14;6;1290;0;3;77;0;487;3;135;88;none;Feature Envy;none;none;none;Shotgun Surgery
0.0;0;3;4;1;1;27;1;1;5;0;17;1;100;40;none;none;none;none;none;none
0.0;0;_;0;0;1;3;0;1;0;0;11;0;0;0;none;none;none;none;none;none
6.0;5;4;1;0;5;73;1;1;3;0;211;3;200;50;none;none;none;none;none;none
2.0;4;2;1;0;5;37;1;1;3;0;185;2;200;50;none;none;none;none;none;none
3.0;4;3;1;0;5;38;1;1;3;0;248;2;200;50;none;none;none;none;none;none
5.0;7;5;1;0;6;57;1;1;3;0;265;3;200;50;none;none;none;none;none;none
2.0;2;1;1;0;5;39;1;1;3;0;201;1;200;50;none;none;none;none;none;none
2.0;2;1;1;0;5;30;1;1;3;0;183;1;200;50;none;none;none;none;none;none
0.0;0;1;2;1;0;4;0;1;1;0;38;0;50;0;none;none;none;none;none;none
1.0;2;1;1;0;3;26;1;1;2;0;152;1;100;50;none;none;none;none;none;none
2.0;2;1;1;0;5;22;1;1;2;0;167;1;100;50;none;none;none;none;none;none
1.0;2;1;1;0;5;21;1;1;2;0;184;1;100;50;none;none;none;none;none;none
3.0;3;7;3;0;4;44;0;1;3;0;173;2;100;100;none;none;none;none;none;none
13.0;38;22;8;1;5;761;0;3;56;0;447;13;700;90;none;none;none;Large Class;none;Shotgun Surgery
0.0;1;_;0;0;1;5;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;1;1;0;0;1;12;0;1;0;0;11;0;0;25;none;none;none;none;none;none
2.0;8;20;17;5;4;224;0;1;20;0;209;1;118;86;none;none;none;none;none;none
1.0;3;2;4;2;4;32;0;1;4;0;174;0;100;66;none;none;none;none;none;none
8.0;17;10;37;96;4;725;0;1;51;0;291;8;138;82;none;none;none;none;none;none
6.0;10;10;8;4;5;192;0;1;11;0;268;5;138;82;none;none;none;none;none;none
1.0;1;3;17;4;4;116;0;1;17;0;192;0;100;90;none;none;none;none;none;none
3.0;7;9;6;3;4;133;0;1;8;0;186;4;133;85;none;none;none;none;none;none
0.0;1;2;4;1;1;12;0;1;1;4;15;0;25;80;none;none;none;none;none;none
3.0;11;7;10;8;1;314;0;1;30;0;80;2;300;83;none;Feature Envy;none;none;none;none
4.0;17;43;63;33;1;861;0;1;82;0;166;10;130;97;none;none;none;none;none;Shotgun Surgery
4.0;5;8;8;1;1;174;4;1;12;0;41;1;100;71;none;none;none;none;none;none
0.0;2;1;0;0;1;11;0;1;0;0;11;0;0;83;none;none;none;none;none;none
3.0;5;3;8;3;2;76;0;1;8;0;149;1;100;82;none;none;none;none;none;none
2.0;11;18;0;0;1;266;0;2;8;0;50;6;8;80;none;none;none;none;none;Shotgun Surgery
0.0;0;1;0;0;3;12;0;1;1;0;25;0;1;50;none;none;none;none;none;none
2.0;13;2;16;4;4;90;6;1;18;0;237;1;75;88;Refused Bequest;none;none;none;none;none
0.0;3;1;2;3;3;13;0;1;3;0;44;0;150;66;none;none;none;none;none;none
3.0;14;1;7;0;6;47;0;1;9;0;382;2;129;100;none;none;none;none;none;none
3.0;16;2;19;4;6;112;9;1;21;0;299;2;63;89;Refused Bequest;none;none;none;none;none
7.0;10;23;16;20;3;494;0;2;32;0;191;2;200;80;none;none;none;none;none;Shotgun Surgery
0.0;1;1;0;0;1;9;0;1;0;0;11;0;0;33;none;none;none;none;none;none
2.0;1;2;4;0;4;32;0;1;4;0;162;0;100;70;none;none;none;none;none;none
0.0;0;1;0;0;5;6;0;1;0;0;24;0;0;100;none;none;none;none;none;none
6.0;13;23;25;1;1;1280;0;1;54;0;129;5;216;76;none;none;none;none;Data Class;Shotgun Surgery
1.0;16;2;0;0;1;93;0;1;8;0;43;6;8;0;none;none;none;none;none;none
7.0;4;13;11;3;4;308;0;1;17;0;196;3;155;100;none;none;none;none;none;none
4.0;6;8;14;0;1;287;5;1;24;0;62;3;136;81;none;none;none;none;none;none
0.0;1;1;19;3;1;43;7;1;10;9;32;0;16;87;none;none;Long Methodt;none;none;none
0.0;2;1;11;0;3;60;10;1;11;0;59;0;9;81;none;none;Long Methodt;none;none;none
0.0;1;1;14;1;2;41;5;1;6;1;43;0;7;86;Refused Bequest;none;none;none;none;none
0.0;1;1;3;1;2;18;2;1;3;0;37;0;33;33;Refused Bequest;none;none;none;none;none
0.0;2;1;13;0;0;15;0;1;10;0;22;0;77;0;none;none;none;none;none;none
1.0;2;1;16;0;0;20;0;1;11;0;23;0;69;0;none;none;none;none;none;none
0.0;0;1;47;0;0;49;0;1;1;0;1;0;2;0;none;none;none;none;none;none
0.0;4;1;20;0;0;22;0;1;16;0;28;0;80;0;none;none;none;none;none;none
0.0;0;1;10;0;0;12;0;1;8;0;20;0;80;0;none;none;none;none;none;none
0.0;9;1;20;0;0;34;0;1;20;0;32;0;100;0;none;none;none;none;none;none
0.0;2;1;8;0;0;16;0;1;8;0;8;0;100;0;none;none;none;none;none;none
0.0;0;1;4;0;0;6;0;1;4;0;16;0;100;0;none;none;none;none;none;none
0.0;1;1;18;0;0;20;0;1;12;0;12;0;67;0;none;none;none;none;none;none
0.0;1;1;2;0;0;4;0;1;2;0;2;0;100;0;none;none;none;none;none;none
0.0;0;1;6;0;0;13;0;1;6;0;11;0;100;0;none;none;none;none;none;none
0.0;3;1;4;0;0;8;0;1;4;0;4;0;100;0;none;none;none;none;none;none
0.0;0;1;5;0;4;11;0;1;0;1;24;0;0;80;none;none;none;none;none;none
0.0;2;1;1;0;0;5;0;1;1;0;9;0;100;0;none;none;none;none;none;none
0.0;3;1;3;0;0;5;0;1;3;0;3;0;100;0;none;none;none;none;none;none
0.0;5;1;10;0;0;14;0;1;10;0;10;0;100;0;none;none;none;none;none;none
0.0;0;1;2;0;0;4;0;1;2;0;7;0;100;0;none;none;none;none;none;none
0.0;3;1;13;0;0;21;0;1;13;0;18;0;100;0;none;none;none;none;none;none
0.0;2;1;9;0;0;15;0;1;5;0;5;0;56;0;none;none;none;none;none;none
1.0;3;3;145;69;1;272;0;2;6;0;24;1;4;98;none;Feature Envy;none;none;none;none
0.0;1;2;2;0;1;17;0;1;2;0;16;0;100;16;none;none;none;none;none;none
0.0;4;1;1;1;0;5;0;1;1;0;2;0;100;0;none;none;none;none;none;none
0.0;1;1;1;1;0;3;0;1;1;0;1;0;100;0;none;none;none;none;none;none
1.0;1;1;3;0;1;10;0;1;2;1;14;1;67;50;none;none;none;none;none;none
2.0;10;9;0;0;3;103;0;1;12;0;109;3;12;92;none;none;none;none;none;none
6.0;13;49;0;0;4;346;0;1;14;0;144;4;14;90;none;none;none;none;none;Shotgun Surgery
3.0;10;34;12;0;2;1041;0;1;12;0;83;3;100;0;none;none;none;none;Data Class;Shotgun Surgery
9.0;21;30;2;4;5;502;0;2;8;0;157;1;400;65;none;none;none;Large Class;none;Shotgun Surgery
0.0;9;4;0;0;3;41;0;1;2;0;35;5;2;0;none;none;none;none;none;none
0.0;0;1;0;0;2;7;0;1;1;0;71;0;1;0;none;none;none;none;none;none
13.0;23;33;15;8;2;1311;2;1;42;0;181;5;267;90;none;none;none;Large Class;none;Shotgun Surgery
11.0;27;30;14;6;2;917;1;4;32;0;170;6;221;92;none;none;none;Large Class;none;Shotgun Surgery
0.0;2;1;1;1;0;4;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;1;3;3;3;1;28;0;1;3;0;17;1;100;25;none;none;none;none;none;none
5.0;18;30;1;0;1;204;0;1;5;0;50;10;500;0;none;none;none;none;none;none
4.0;28;21;10;3;3;730;0;6;13;0;151;2;130;91;none;none;none;none;none;Shotgun Surgery
1.0;20;5;0;0;2;66;0;1;5;0;41;12;5;0;none;none;none;none;none;none
2.0;19;11;1;0;1;100;0;1;1;0;33;11;100;0;none;none;none;none;none;none
2.0;14;21;1;0;1;149;0;1;1;0;32;8;100;0;none;none;none;none;none;none
2.0;11;12;1;0;1;115;0;1;1;0;29;5;100;0;none;none;none;none;none;none
5.0;17;6;1;0;1;51;0;1;1;0;31;8;100;0;none;none;none;none;none;none
0.0;0;1;2;1;0;4;0;1;2;0;2;0;100;0;none;none;none;none;none;none
0.0;3;1;2;2;0;6;0;1;2;0;2;0;100;0;none;none;none;none;none;none
13.0;60;44;37;24;1;1807;2;10;50;0;237;17;130;95;none;none;none;Large Class;none;Shotgun Surgery
0.0;0;2;3;1;1;29;0;1;3;0;14;0;100;43;none;none;none;none;none;none
0.0;0;1;0;0;1;8;0;1;0;0;11;0;0;0;none;none;none;none;none;none
1.0;1;4;3;1;1;58;0;1;4;0;16;0;133;52;none;none;none;none;none;none
1.0;0;1;13;1;1;20;0;1;0;3;11;0;0;76;none;none;none;none;none;none
0.0;0;1;7;2;1;24;1;1;5;2;16;0;57;30;none;none;none;none;none;none
0.0;1;1;7;1;2;35;0;1;5;2;21;0;71;35;none;none;none;none;none;none
0.0;0;1;6;1;2;29;0;1;5;1;21;0;83;42;none;none;none;none;none;none
2.0;3;8;11;1;2;133;0;1;11;0;34;1;100;54;none;none;none;none;none;none
3.0;8;3;28;8;2;139;2;1;13;15;41;3;39;88;none;none;none;none;none;none
7.0;17;29;28;10;1;1104;0;1;29;0;88;6;104;77;none;Feature Envy;none;none;none;Shotgun Surgery
1.0;13;11;23;45;1;194;2;1;20;0;61;1;78;90;none;none;none;none;none;none
9.0;21;29;2;6;4;422;0;2;8;0;143;1;400;65;none;none;none;Large Class;none;Shotgun Surgery
0.0;9;4;0;0;3;42;0;1;2;0;35;5;2;0;none;none;none;none;none;none
6.0;15;26;29;2;1;337;3;1;32;0;91;0;100;87;none;none;none;none;none;Shotgun Surgery
7.0;18;49;7;4;1;879;0;1;30;0;108;4;429;92;none;none;none;none;none;Shotgun Surgery
4.0;17;9;3;4;1;118;0;1;4;0;35;3;133;61;none;none;none;none;Data Class;none
3.0;6;5;8;0;2;109;0;1;12;0;143;1;150;58;none;none;none;none;none;none
10.0;32;21;62;4;1;1477;3;3;101;0;212;2;158;96;none;none;none;Large Class;none;Shotgun Surgery
0.0;1;1;3;1;1;6;0;1;0;3;11;0;0;100;none;none;none;none;none;none
0.0;0;6;2;1;1;57;0;1;2;0;15;1;100;16;none;none;none;none;none;none
0.0;4;1;3;1;1;32;0;1;7;0;23;0;233;58;none;none;none;none;none;none
1.0;9;1;0;0;3;30;0;1;4;0;142;1;4;0;none;none;none;none;none;none
3.0;3;2;1;0;2;30;0;1;2;0;87;1;200;66;none;none;none;none;none;none
6.0;9;23;0;0;3;121;0;1;2;0;102;0;2;50;none;none;none;none;none;Shotgun Surgery
1.0;0;1;5;3;1;15;0;1;2;3;19;0;40;0;none;none;none;none;none;none
0.0;1;2;24;9;1;71;0;2;6;3;18;0;25;91;none;Feature Envy;none;none;none;none
0.0;1;1;1;1;0;3;0;1;1;0;1;0;100;0;none;none;none;none;none;none
2.0;3;19;7;2;2;100;1;1;7;0;54;0;86;35;none;none;none;none;none;none
5.0;28;8;16;2;2;277;2;1;17;0;186;1;94;84;none;none;none;none;none;none
12.0;30;39;45;6;1;765;4;1;52;0;182;4;107;93;none;Feature Envy;none;none;none;Shotgun Surgery
13.0;40;32;30;5;1;1074;2;1;48;0;172;9;153;93;none;Feature Envy;none;none;none;Shotgun Surgery
0.0;0;1;2;2;0;5;0;1;2;0;22;0;100;0;none;none;none;none;none;none
1.0;0;1;12;4;1;26;0;1;2;5;19;0;17;50;none;none;none;none;none;none
1.0;0;1;11;4;1;37;0;1;3;8;14;1;27;33;none;none;Long Methodt;none;none;none
